Name,Species,GCcontent,intergenicGC,GC3content,PhePer,Leu2Per,Leu4Per,IlePer,MetPer,ValPer,Ser2Per,Ser4Per,ProPer,ThrPer,AlaPer,TyrPer,HisPer,GlnPer,AsnPer,LysPer,AspPer,GluPer,CysPer,TrpPer,Arg2Per,Arg4Per,GlyPer,PheGC,Leu2GC,Leu4GC,Ser2GC,Ser4GC,ProGC,ThrGC,AlaGC,TyrGC,HisGC,GlnGC,AsnGC,LysGC,AspGC,GluGC,CysGC,Arg2GC,Arg4GC,GlyGC,ValGC
CP003153.embl,Dechlorosoma_suillum_PS,65.36764049,63.24532226,85.55974416,3.532605845,13345,247588,4.483653365,2.197721979,7.217374048,4646,71629,5.170285459,4.687877018,12.26321072,2.328814069,2.190683345,4.058857676,2.765106081,3.706493193,5.11039967,6.099695413,0.970499474,1.340785981,4646,150084,8.199238707,86.18449545,89.05207943,94.8062911,88.49264861,90.72721942,91.14896855,92.04803998,89.78056918,76.687439,72.86894405,88.9622418,76.44055203,86.18046301,75.78992387,51.77580943,85.65444555,67.262161,88.25457744,86.17978067,90.37253726
CP003154.embl,Thiocystis_violascens_DSM_198,62.60696729,60.62631336,77.42650659,3.442425968,41894,285674,4.933651906,2.121993715,6.797371775,10961,92896,5.272424822,5.121878375,11.41149015,2.276880441,2.252674934,3.722681984,2.533139319,2.7553299,5.953825477,6.125417172,1.01295012,1.441286886,10961,219964,7.869880639,70.98108449,87.63546093,90.07295029,76.32996056,86.69910437,83.90264787,89.85523952,88.27431945,43.75486174,46.42339592,72.75525911,59.62408489,68.6778422,55.32048926,62.86412446,70.23793198,59.31940516,76.75074103,72.59525007,87.30247125
CP003155.embl,Sphaerochaeta_pleomorpha_str._Grapes,46.1972963,42.83818581,50.80786114,4.799206914,64327,159833,7.101888474,2.735347402,6.86199571,38906,100100,3.819314653,5.547083208,7.606889075,3.499721749,1.781135023,3.457634481,3.959698761,6.027474643,5.107147751,6.144414791,1.383613092,1.019183032,38906,50731,7.171381404,49.83830085,81.43081443,56.64662491,56.00350911,55.71528472,51.15992434,60.45288409,44.33211404,32.21020669,28.71123904,63.8188313,46.88018645,44.03117799,40.27524275,37.04136356,47.98221384,58.64391096,51.55033412,47.26026062,45.77353339
CP003156.embl,Owenweeksia_hongkongensis_DSM_17368,40.23350167,38.70489411,36.87671862,4.963963308,94868,129416,6.955757955,2.393633426,6.432776674,34681,97464,3.715436994,5.783758466,6.871459195,4.049712418,1.841167155,3.490420988,5.546611663,6.598619063,5.676020539,6.526081008,0.811817617,1.192025584,34681,54910,6.990628856,21.15312927,55.77328499,33.09173518,49.90548467,30.91705655,29.22758514,43.5233308,36.04744408,38.9482342,42.60731675,38.91801463,37.28611251,35.80424636,29.95558969,32.88280625,45.39560328,29.34459791,41.65361501,31.69117647,32.75310994
CP003171.embl,Oceanimonas_sp._GK1,61.10196023,50.83688085,78.31059822,3.573795631,23283,228658,4.707831979,2.512632231,7.002136576,7405,55732,4.696713504,4.831242242,10.72504492,2.509213654,2.473210972,4.658015434,3.033659138,3.293042097,5.203109515,6.130659894,1.017172028,1.418303513,7405,128310,7.99124769,40.48619529,84.27608126,94.09248747,81.7853602,83.10485897,89.46402951,90.30336239,89.51244469,61.74902171,65.69360112,82.09886749,76.09475154,66.72172121,62.85510772,55.33947806,73.11314059,61.74206617,82.40589198,79.89194594,84.68771911
CP003178.embl,Niastella_koreensis_GR20-10,44.86974528,42.59190075,49.6677241,4.677878452,189799,298478,6.705375343,2.28261609,6.532681313,57395,183989,4.066627987,6.303805825,7.678517765,4.249629847,1.913371793,4.032236977,5.748054682,6.487091908,5.153402853,5.161891653,0.892328285,1.367606359,57395,158712,6.98171611,35.89236745,51.32482258,75.46083798,60.6108328,52.13681253,59.52855772,63.74298888,57.29856849,37.99604059,38.47928777,56.1636819,46.58421129,29.51667694,34.70234178,27.07133444,47.72896184,48.70284868,70.40236403,54.04803196,35.09491973
CP003183.embl,Granulibacter_bethesdensis_CGDNIH2,59.0340749,52.25332807,65.90323309,3.356787418,26058,151368,5.188628218,2.536581867,6.942040505,13082,64936,5.563368358,5.540557066,11.97075451,2.111808253,2.430343251,3.511057597,2.627296415,2.674565174,5.378996679,5.07962787,0.973007422,1.382905171,13082,111380,8.682165803,62.04287516,82.92271088,85.72089213,73.49195166,67.18923248,72.4986262,74.24448217,70.08133116,31.47550111,26.66311868,81.7716008,44.09237379,52.6817902,33.29471429,48.4212963,65.55891239,59.59333435,67.48967499,61.71077223,75.56361049
CP003191.embl,Tannerella_forsythia_92A2,46.97595463,38.31551259,54.14768051,4.670159307,62128,120720,6.710395123,2.694970496,6.375370171,18852,83613,3.86594029,5.748783502,7.058548557,4.395356297,2.086782254,3.341198819,4.68219375,6.299831667,5.401027901,6.390985109,1.201852906,1.233331427,18852,92842,6.803189625,49.09596218,65.66926346,71.50679258,58.17713033,66.92619569,70.76537175,66.82929361,58.10412851,38.43368859,33.59626337,55.29112341,48.9623383,36.80367532,45.60579694,36.49817922,52.61089043,34.92467643,51.75674802,45.26735134,56.9468495
CP003198.embl,Anaerobaculum_mobile_DSM_13181,47.9680659,43.74899928,53.87941567,4.052817302,55915,82345,7.08609372,2.724039252,7.778941377,42610,51822,4.333219503,4.373894897,8.189413773,3.056194271,1.73515462,2.551090875,3.255473345,6.134471637,5.335609941,6.86943654,1.33712768,1.182090685,42610,27959,7.889356858,37.18870539,64.25824913,46.43512053,77.91417952,58.39604801,57.49811737,63.7940906,53.66581415,49.44503762,41.47386836,53.86560371,55.02226159,57.00236278,45.1230266,47.87896865,59.8183882,65.89298287,53.15283093,53.90719686,54.33482591
CP003203.embl,Arthrobacter_sp._Rue61a,62.31679755,58.34874553,75.40883987,3.314853205,44960,242096,4.555430714,1.999230551,8.453454166,19153,122513,5.352801647,5.99188703,12.44860819,2.095832916,2.099103424,3.1476353,2.629699377,2.994659929,5.546183616,5.670814585,0.620376671,1.470216399,19153,154285,8.935625502,83.54886963,95.40480427,83.81138061,81.06538895,79.1140532,78.73755026,77.82257828,69.58795213,80.80440291,76.05629084,74.27435032,82.20198454,76.46906853,71.86816392,53.00486807,82.40462559,80.7862998,75.78248047,66.19072544,75.4869333
CP003236.embl,Tistrella_mobilis_KA081020-065,68.14500451,64.98732182,84.96959823,3.177663893,8020,237230,4.820631271,2.442754979,7.760271124,6890,64816,5.653285763,5.293671826,14.41549201,1.879874337,1.963655362,2.607007703,1.857017155,2.099681374,6.153136246,5.278891994,0.688207413,1.286532823,6890,183658,9.324956949,89.34018388,98.05486284,92.71171437,90.08695652,90.59491484,92.96853625,94.88028569,89.92548879,38.33706633,40.7097847,95.13497478,66.3458424,87.12093309,61.13648107,64.4018687,85.828443,79.70972424,88.13228936,84.55385693,92.73280921
CP003255.embl,Thermobacillus_composti_KWC4,60.56962069,56.40199223,79.44569138,3.83853076,25610,216708,5.905965651,2.580282203,7.166263328,17515,81736,4.554049479,4.861506439,10.19669555,3.148675252,2.055564612,3.087526593,2.950767597,4.21369847,5.311950111,7.004802448,0.810146581,1.373943064,17515,156625,8.077349082,81.74720704,90.91761031,90.12772948,88.7185316,90.09861016,92.63746249,91.3001986,87.45854836,61.40071416,48.27368849,77.78394477,72.10827502,64.94732874,64.64473995,50.54119528,84.28003921,59.02940337,87.50263368,78.11366447,86.8927707
CP003257.embl,Marinitoga_piezophila_KA3,29.15550592,28.03457188,18.22934082,5.352219465,83673,42771,10.43004887,2.34250974,5.90393268,37685,56032,3.149032962,4.639259924,5.027600326,4.817664795,1.375836662,1.970812875,6.140999243,9.888381465,5.262247095,8.178539793,0.459907666,0.808724753,37685,5501,5.869322281,17.78438438,20.3195774,20.57001239,32.67680862,15.83559395,13.34730469,15.97964216,13.22997491,14.37116634,17.30533497,39.42032221,18.18670297,18.26581537,14.40137116,10.8898552,17.07589286,15.83388616,17.10598073,15.87271841,11.38669813
CP003260.embl,Fervidobacterium_pennivorans_DSM_9078,38.87534095,37.36450684,35.95107043,5.126519426,51354,74619,8.224494038,2.182048007,8.017721188,40513,50057,3.636923503,5.079868515,6.114194656,4.234147543,1.513999122,2.580272669,4.487648286,7.949361437,4.878561366,7.684005512,0.673666869,0.951570812,40513,14949,6.568694621,42.00078085,53.03189625,36.34865115,39.20866111,32.33314022,25.67733469,32.56198097,26.82312651,54.15984873,45.87888341,31.77993914,50.67673042,34.33369164,35.273697,27.05979001,35.53879557,33.46826944,32.01551943,23.95345022,31.9920116
CP003264.embl,Taylorella_equigenitalis_ATCC_35865,37.34140127,35.67940506,27.35285785,4.399885154,52796,51360,7.406737084,2.291622841,6.687146968,22296,54381,3.998112426,5.07209641,7.213810369,3.243556712,2.006873725,3.35328615,5.001975698,6.854204826,5.650213252,6.388660154,0.883426212,1.054463894,22296,23116,6.821418656,22.69937329,34.90605349,16.37850467,34.0166205,20.33430794,15.48598109,22.32144525,22.02051781,29.42156004,30.23277775,29.95930824,25.69003732,25.50944231,22.39551888,34.34983165,39.1075834,28.11715106,25.58833708,28.26998944,23.84548894
CP003273.embl,Desulfotomaculum_gibsoniae_DSM_7213,45.49096504,39.96480702,49.00456276,3.826083415,101994,157100,7.096827743,2.631559734,7.437785653,44458,80810,4.155974506,5.131391568,8.049304212,3.45008058,1.891811092,3.643826752,4.263030602,5.920555616,5.191336833,6.575227081,1.292973262,1.024487641,44458,91916,7.591683594,27.45432815,50.01862855,63.78612349,56.60211268,54.16285113,64.3295671,55.6702961,56.38483241,39.38340907,42.94158271,54.58734946,43.92374256,35.8065877,36.35657079,34.7520922,55.26331431,55.24764947,68.55498499,50.05972748,46.52689878
CP003280.embl,Aequorivita_sublithincola_DSM_14238,36.19125445,33.98330484,30.70419644,5.318754863,101004,92109,7.875094875,2.213646772,6.116608668,26608,86219,3.442552521,5.771384382,6.4278929,3.985163757,1.592557056,3.268890194,6.211889043,7.780339591,5.502919036,6.882193167,0.722479199,1.009084096,26608,43342,6.498016583,26.73643209,45.72195161,24.45363645,43.29391691,31.75402174,25.40732421,37.90972929,32.69293607,30.58669925,46.30118098,26.32339841,38.12773282,20.79048764,28.33126589,15.51816221,40.33036009,17.01743836,36.04817498,30.28613407,22.60350412
CP003281.embl,Belliella_baltica_DSM_15883,36.81313065,34.11925256,32.53983078,5.405911355,123227,111834,7.809839778,2.373045313,6.031716186,67611,107823,3.578224779,4.924383462,6.292024937,3.778373468,1.782411903,3.618345231,5.459061676,7.442323242,5.433084405,7.162717091,0.69338697,1.119702853,67611,27863,6.59257784,29.65584574,53.74390353,34.08712914,36.9873403,25.67819482,20.79881077,31.57101469,27.2487778,30.39516331,28.58630023,30.41640077,27.00218289,26.75036428,24.81197301,25.98065742,32.71289248,23.46363757,32.72081255,27.5757898,35.55759121
CP003283.embl,Ornithobacterium_rhinotracheale_DSM_15997,37.21762689,33.93844701,35.28529075,5.150449192,79328,52912,7.371422492,2.237492362,6.119872227,23601,52853,3.563019846,5.015929585,6.566964448,4.267323074,1.719009398,3.84920646,6.002220063,8.487193341,5.275170284,6.938608107,0.771213084,1.061879019,23601,28836,6.362385462,26.94696218,44.36894917,32.2308739,53.44911639,33.10502715,26.87396873,43.05886949,36.97084026,34.02273212,45.70253654,23.23763114,34.50833149,19.50042882,27.11254992,30.61792653,43.91505581,12.55031566,36.67637675,39.96589847,40.12122598
CP003313.embl,Pasteurella_multocida_subsp._multocida_str._HN06,40.22145367,32.9748568,34.53896112,4.41352762,98454,52500,6.868070546,2.397565067,6.703336122,7070,47787,3.79887567,5.277777183,8.486532783,3.242629561,2.320402038,5.082520537,4.3589014,5.994692842,4.92862578,6.129261612,1.086961948,1.183520567,7070,55160,6.508222102,27.29079481,25.07363845,45.46857143,38.54725933,30.71128131,31.45109818,47.41919792,46.47109737,22.8744227,30.18009712,20.64262663,29.32938501,14.45141029,21.31178377,22.78238004,26.76814066,14.45544554,30.09789703,40.83298635,55.17138663
CP003315.embl,Wigglesworthia_glossinidia_endosymbiont_of_Glossina_morsitans_morsitans,25.22365139,12.41761933,14.58347719,5.211837238,31788,8640,12.27373613,2.139832651,4.423674476,6094,21342,3.016522811,4.335881628,4.56621455,4.063131936,2.290505549,3.59161529,7.608877928,9.986683107,3.690752158,4.675709001,1.345992602,0.900616523,6094,7924,5.157090012,8.289959307,13.95495155,15.20833333,27.55860492,12.07946772,13.96337475,12.12603799,12.16245409,15.70769604,14.57795004,8.994781653,15.36915797,6.109245358,13.80462381,6.392405063,30.12092342,5.973088284,14.31095406,15.36916603,14.62816367
CP003345.embl,Flexibacter_litoralis_DSM_6794,30.67177549,27.83916726,19.16155405,5.50909244,151056,101776,8.1737306,2.052154045,5.562978464,42765,122262,3.083339184,5.969696647,5.791203787,4.145584893,1.629519249,3.90589133,6.290476546,8.187073456,5.197207778,7.333093922,0.781384106,1.075772351,42765,52492,5.589076061,13.21741683,41.39458214,19.13810722,21.66558007,14.71021249,9.260407229,15.13647643,15.33960001,14.72296357,26.28349725,16.75763678,15.81315445,12.37529968,18.55183779,15.55881925,13.35497225,9.704197358,13.68589499,15.67403686,16.28409451
CP003346.embl,Echinicola_vietnamensis_DSM_17526,44.75369291,42.67435428,50.21882719,4.84965773,122190,181926,6.614799729,2.54364235,6.485627891,54993,126046,3.954900416,5.338472954,7.036845717,4.052514809,2.092949218,3.750257043,4.896297095,6.555463061,5.701646809,6.829260286,0.721268789,1.297385718,54993,78400,7.21426731,30.42970172,70.41901956,57.7124765,51.23148124,55.83755137,47.60502721,66.32343472,55.32430839,37.58148208,37.5617768,46.85747789,42.87141926,40.59467682,39.23295022,34.34579333,42.58909403,55.81619479,54.57397959,47.13523445,57.96927749
CP003349.embl,Solitalea_canadensis_DSM_3403,37.30854012,35.4872373,32.10477609,4.958200534,158640,121184,7.388614439,2.212773532,6.472523389,37913,131294,3.646993936,5.975800083,6.94545771,4.197614683,1.699241697,3.564212232,5.935434903,7.3452715,5.274008431,5.913829607,0.823515827,1.16076359,37913,70721,6.680900355,28.62929326,35.44188099,37.38529839,38.15164863,29.30446174,30.84906602,38.21651819,29.09965701,30.6386903,28.29744149,40.18101648,33.13674447,26.73059945,23.58941544,27.82757077,31.72760145,28.49682167,31.81940301,26.50254551,21.7716459
CP003350.embl,Frateuria_aurantia_DSM_6220,63.39579926,62.74091631,77.38981613,3.13385525,30736,207314,4.515160261,2.306754064,6.905612665,8479,66558,5.39412452,4.698838052,12.18372005,2.446252037,2.626376323,4.578403045,2.372973002,2.527022244,5.437630945,4.923429171,0.906287831,1.646233213,8479,144568,8.434724274,73.56001287,97.94052577,93.94975737,75.38442283,85.51789417,83.25113505,88.2832061,83.28551159,46.81009776,39.48220065,86.36292124,52.88975231,80.52789602,50.32763432,55.05520443,78.69972977,70.39745253,74.05857451,71.82676816,87.95947318
CP003359.embl,Halobacteroides_halobius_DSM_5150,32.45584136,30.39947829,19.57915098,3.763869351,119462,36625,8.364351226,2.096164839,6.977136884,36053,47165,3.164843483,5.079137513,6.647695653,3.552235884,1.455349675,4.029117506,5.156208627,8.30692569,5.661474496,7.634770965,0.763155146,0.803300457,36053,20798,6.787514348,10.88592127,13.88140162,13.00750853,13.47611295,10.45478639,12.20727454,12.11984011,11.51656519,11.12385321,15.81941309,28.65692574,12.24195933,34.89705685,9.995822018,29.5553318,11.61429186,19.65439769,26.48812386,22.81325021,14.50324889
CP003360.embl,Desulfomonile_tiedjei_DSM_6799,50.07753722,48.1178395,54.68145777,4.31375749,85141,273220,6.435984438,2.555934024,7.252649046,73009,159027,4.71177809,5.148334841,8.326603246,2.817694102,2.062424653,3.217838522,3.384362762,5.144785827,5.367842797,6.584540045,1.331998308,1.228657707,73009,142894,7.475594236,57.03393234,78.15036234,70.99370471,61.20464353,60.70478598,62.75169178,58.67525009,48.5068666,51.84468908,45.91954257,60.99401645,46.60468342,46.34608699,43.99123309,36.87511936,60.60631491,38.7554959,52.06446737,45.25608293,59.78931388
CP003364.embl,Singulisphaera_acidiphila_DSM_18658,62.26605778,60.23616375,77.87612029,3.502435044,88305,463137,4.52770082,1.866516652,7.334644693,31198,208178,6.076884691,5.606149319,10.68149562,2.301518344,2.153957153,3.358534433,2.788906509,3.368397135,5.569581455,5.766323388,0.954387091,1.565191794,31198,366867,8.375045923,79.57186644,90.94049035,86.47290111,77.99300693,82.67155992,79.34500011,84.8808098,82.05319886,65.84037249,66.90617708,70.48086969,72.23922417,74.69410738,69.2123276,64.49512043,77.04445637,68.92429002,71.63113608,72.04511227,83.96580392
CP003379.embl,Terriglobus_roseus_DSM_18391,60.28124712,58.95515603,73.64696913,3.771990206,37205,265032,4.756252766,2.334057876,7.337769498,11670,119673,5.321441533,6.449601746,11.35624109,2.653416648,2.210278395,3.806391299,3.357644526,3.589908969,5.144088409,5.080992564,0.838245407,1.279818493,11670,178366,8.110310448,70.97633085,86.11208171,82.43570588,78.32291982,76.49177342,75.07108017,78.64343711,65.92978416,68.46658638,65.0876313,84.28893286,71.86780744,83.13895398,59.94916232,60.60954166,80.31275528,59.28877464,72.05409103,66.72938679,76.15361371
CP003382.embl,Deinococcus_peraridilitoris_DSM_19664,63.97436885,61.7459496,79.10565782,3.424650182,23451,235869,3.697428929,1.794955626,8.010678579,8538,61372,5.279044742,5.659968925,11.39091668,2.419407499,2.298157592,3.938631714,2.627111139,2.609623602,4.935555518,6.082219155,0.63688627,1.406650989,8538,162890,8.585709954,66.73936608,93.10903586,92.52424015,80.50608014,79.42221208,79.64891175,87.34650336,82.5138307,82.63610315,78.85917795,83.40619784,79.48381825,66.06396106,77.0255453,53.69178843,77.91432584,67.41625673,75.96107803,68.02454601,87.49923231
CP003389.embl,Corallococcus_coralloides_DSM_2259,69.89692796,67.09303775,91.98796105,3.351876836,35470,638876,2.802189407,1.881459214,8.218483966,19926,236130,6.22063211,5.627605501,12.1155067,2.058351535,2.095527208,3.500320016,2.160795495,3.05677465,5.260357853,6.185045972,0.899060909,1.392044081,19926,456612,8.701605528,96.71528255,98.39300818,97.23138762,92.7221476,92.64134163,90.67067861,95.98051649,93.49041448,88.51888041,85.11873433,94.64333707,90.89926437,96.8534437,86.55517116,84.7338774,85.5421252,84.50265984,90.07165821,85.05597578,97.22752893
CP003390.embl,Methylophaga_nitratireducenticrescens,44.74859835,42.28886149,42.19761022,4.001506358,91231,109706,6.566901019,2.623718894,6.579040366,14430,66732,4.076338687,5.21414617,8.655084471,2.864562118,2.343541355,5.055525372,4.117072939,4.664206785,5.672581856,6.276204129,0.901117198,1.312236408,14430,80199,6.641517537,26.22594955,47.16817748,67.68909631,42.81199966,39.30048552,45.53167271,54.44988256,46.55840918,28.18962595,25.42072427,50.7571796,33.00659162,22.4534413,22.74491155,26.15621347,36.01963837,26.3963964,40.2685819,41.96053583,48.96548331
CP003403.embl,Rahnella_aquatilis_HX2,52.18893013,43.47191167,59.37931388,3.901505061,68838,238142,5.787487884,2.721136967,7.101789303,10620,102102,4.462045936,5.451409365,9.677395548,2.811033412,2.222975077,4.540381083,3.792067802,4.317183899,5.238614694,5.431272066,1.00535378,1.38037144,10620,141527,7.478704718,52.63565612,54.20116796,86.14482116,65.52150502,54.72370766,69.37920388,73.18557485,66.06710318,43.61458737,44.04622633,72.02678122,52.73859613,22.84767673,40.0850647,26.82325536,54.80127242,41.826742,55.11315862,58.65303284,67.94372498
